ZZ_APP_ID,ZZ_CIN_ID,ZZ_ACCT_ID,applic_date,transaction_type,transaction_amount,transaction_narrative,PrimaryCategoryDescription,SubCategoryDescription,VendorDescription,RecurrenceEventId,RecurrenceType,merchant_MCC,TRANSACTION_DATE,trans_id_app,Segment,ZZ_JOINT,CIN_M_OR_J,appsubject,cancelled_transaction,trans_id_cin,card_type,Deb_Cred_Flag,Transaction_Description2,MCC_1,MCC_Plus,MCC_AS,MCC_Label,PrimaryCategory_MCC_AS,SubCategory_MCC_AS,Enhance_PrimaryCategory,Enhance_SubCategory
10195,100028,10011530,28/11/2016,POS -,-9.2,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,08/12/2015,10195|000411,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-10,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,12/12/2015,10195|000427,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,17995521,Monthly,,10/06/2016,10195|000913,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10011530,28/11/2016,D/D,-46.41,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,09/12/2015,10195|000415,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,D/D,-5.99,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,17995481,Monthly,,14/12/2015,10195|000431,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-89.6,TOMMY HILFIGER ZZZZZZ,Shopping (Fashion),General Fashion,Tommy Hilfiger,,,5691,18/12/2015,10195|000447,Segment2_MTG,1,M,1,,,,Debit,TOMMY HILFIGER ZZZZZZ,5691,Clothing and Retail,Shopping (Fashion)|General Fashion,MEN’S AND WOMEN’S CLOTHING STORES,Shopping (Fashion),General Fashion,Shopping (Fashion),General Fashion
10195,100028,10011530,28/11/2016,DPC,700,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,24/12/2015,10195|000463,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-381.46,C&G,Rent and Mortgage,Mortgages,Cheltenham & Gloucester,,,,29/03/2016,10195|000710,Segment2_MTG,1,M,1,,,,Debit,C&G,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Rent and Mortgage,Mortgages
10195,100028,10011530,28/11/2016,INT TO,0.03,21DEC GRS 46145370,Interest,Bank Interest Accrual,,17995498,Monthly,,22/12/2015,10195|000455,Segment2_MTG,1,M,1,,,,Credit,21DEC GRS 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Interest,Bank Interest Accrual
10195,100028,10011530,28/11/2016,POS -,-48.13,Shell Chalk Gravesend,Commuting and travel,Fuel,Shell,,,5541,27/03/2016,10195|000702,Segment2_MTG,1,M,1,,,,Debit,SHELL CHALK GRAVESEND,5541,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,SERVICE STATIONS ( WITH OR WITHOUT ANCILLARY SERVICES),Commuting and travel,Fuel,Commuting and travel,Fuel
10195,100028,10011530,28/11/2016,D/D,-49.99,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,23/12/2015,10195|000459,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,DPC,-35,MICKEY FOOTBALL,Transfers / Other,Bank Transfer,,,,,29/03/2016,10195|000706,Segment2_MTG,1,M,1,,,,Debit,MICKEY FOOTBALL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-3.3,POST OFFICE POST & GO LONDON,Services,Delivery,Post Office,,,9402,17/12/2015,10195|000443,Segment2_MTG,1,M,1,,,,Debit,POST OFFICE POST & GO LONDON,9402,Shopping Home Services,Services|Delivery,POSTAL SERVICES – GOVERNMENT ONLY,Services,Delivery,Services,Delivery
10195,100028,10011530,28/11/2016,POS -,-14.99,"CREDITEXPERT.CO.UK NOTTINGHAM,NO",Services,Budgeting and Credit Reporting Services,Credit Expert,17995515,Monthly,5969,21/12/2015,10195|000451,Segment2_MTG,1,M,1,,,,Debit,"CREDITEXPERT.CO.UK NOTTINGHAM,NO",5969,Shopping Home Products,Services|,DIRECT MARKETING – NOT ELSEWHERE CLASSIFIED,Services,,Services,Budgeting and Credit Reporting Services
10195,100028,10011530,28/11/2016,POS -,-229.51,CHINA TANG AT DORC LNDON W1A 002,Misc Card Spend,,,,,5812,24/03/2016,10195|000698,Segment2_MTG,1,M,1,,,,Debit,CHINA TANG AT DORC LNDON W1A 002,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,"Restaurants, Cafes and Bistros"
10195,100028,10011530,28/11/2016,POS -,-2.4,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,,,4111,01/04/2016,10195|000722,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,POS -,-130,HERMES (GB) LTD LONDON,Misc Card Spend,,,,,5699,04/04/2016,10195|000726,Segment2_MTG,1,M,1,,,,Debit,HERMES (GB) LTD LONDON,5699,Clothing and Retail,Shopping (Fashion)|General Fashion,MISCELLANEOUS APPAREL AND ACCESSORY SHOPS,Shopping (Fashion),General Fashion,Shopping (Fashion),General Fashion
10195,100028,10011530,28/11/2016,POS -,-128,E/TUNNEL INTERNET FOLKESTONE,Flights and Holidays,Ferries and Rail,Euro Tunnel,,,4789,11/04/2016,10195|000742,Segment2_MTG,1,M,1,,,,Debit,E/TUNNEL INTERNET FOLKESTONE,4789,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|,"TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED)",Commuting and travel,,Flights and Holidays,Ferries and Rail
10195,100028,10011530,28/11/2016,POS -,-4.99,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,17995503,Monthly,5735,04/04/2016,10195|000730,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,INT TO,-13.71,21MAR A/C 46145370,Bank Charges and Returns,Interest Charge,,17995480,Monthly,,11/04/2016,10195|000746,Segment2_MTG,1,M,1,,,,Debit,21MAR A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10011530,28/11/2016,POS -,-10,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,09/04/2016,10195|000738,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,C/L  4,-100,LLOYDS BANK  13APR,Cash Machine,,,,,,13/04/2016,10195|000754,Segment2_MTG,1,M,1,,,,Debit,LLOYDS BANK  13APR,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,0,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,,,4111,31/03/2016,10195|000718,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,DPC,-750,CARLY REASON,Transfers / Other,Bank Transfer,,17995512,Monthly,,29/03/2016,10195|000714,Segment2_MTG,1,M,1,,,,Debit,CARLY REASON,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,08/04/2016,10195|000734,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,D/D,-64.9,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,12/04/2016,10195|000750,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,S/O,-2400,JOINT ACCOUNT,Misc Regular Payments,,,17995516,Monthly,,29/12/2015,10195|000475,Segment2_MTG,1,M,1,,,,Debit,JOINT ACCOUNT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Misc Regular Payments,
10195,100028,10011530,28/11/2016,POS -,0,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,,,4111,19/04/2016,10195|000762,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,POS -,-120,THE LEATHER BOTTLE LIM,Misc Card Spend,,,,,5813,01/01/2016,10195|000479,Segment2_MTG,1,M,1,,,,Debit,THE LEATHER BOTTLE LIM,5813,Eating and Drinking Out,Restaurants and takeaway|Pubs and Bars,"DRINKING PLACES (ALCOHOLIC BEVERAGES), BARS, TAVERNS, COCKTAIL LOUNGES, NIGHTCLUBS AND DISCOTHEQUES",Restaurants and takeaway,Pubs and Bars,Restaurants and takeaway,Pubs and Bars
10195,100028,10011530,28/11/2016,D/D,-381.46,C&G,Rent and Mortgage,Mortgages,Cheltenham & Gloucester,,,,29/12/2015,10195|000471,Segment2_MTG,1,M,1,,,,Debit,C&G,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Rent and Mortgage,Mortgages
10195,100028,10011530,28/11/2016,DPC,601.7,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,17995492,FirstDayOfType,,05/01/2016,10195|000487,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,C/L  4,-100,NATIONWIDE   21APR,Cash Machine,,,,,,22/04/2016,10195|000770,Segment2_MTG,1,M,1,,,,Debit,NATIONWIDE   21APR,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-42.84,J. SAINSBURY PEPPER HILL,Shopping (Household Essentials),General Groceries,Sainsbury's,,,5541,27/12/2015,10195|000467,Segment2_MTG,1,M,1,,,,Debit,J. SAINSBURY PEPPER HILL,5541,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,SERVICE STATIONS ( WITH OR WITHOUT ANCILLARY SERVICES),Commuting and travel,Fuel,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-36.38,Shell Chalk Gravesend,Commuting and travel,Fuel,Shell,,,5541,04/01/2016,10195|000483,Segment2_MTG,1,M,1,,,,Debit,SHELL CHALK GRAVESEND,5541,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,SERVICE STATIONS ( WITH OR WITHOUT ANCILLARY SERVICES),Commuting and travel,Fuel,Commuting and travel,Fuel
10195,100028,10011530,28/11/2016,POS -,-2.4,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,,,4111,20/04/2016,10195|000766,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,DPC,-210,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,15/04/2016,10195|000758,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,CDM,63.93,560018 25APR 1619,Cash Deposit,,,,,,26/04/2016,10195|000790,Segment2_MTG,1,M,1,,,,Credit,560018 25APR 1619,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Deposit,
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,25/04/2016,10195|000778,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,D/D,-31.64,BRITISH GAS SERV,Utilities,Energy Providers,British Gas,,,,27/04/2016,10195|000794,Segment2_MTG,1,M,1,,,,Debit,BRITISH GAS SERV,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,17995478,Monthly,7523,26/04/2016,10195|000786,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,0,Hungryhouse Ltd London W1H 1D,Restaurants and takeaway,Take Away,Hungry House,,,5812,01/05/2016,10195|000802,Segment2_MTG,1,M,1,,,,Debit,HUNGRYHOUSE LTD LONDON W1H 1D,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,Take Away
10195,100028,10011530,28/11/2016,BAC,13771.69,CITYNET INSURANCE,Insurance,,,,,,25/04/2016,10195|000782,Segment2_MTG,1,M,1,,,,Credit,CITYNET INSURANCE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,
10195,100028,10011530,28/11/2016,POS -,-32.24,Shell Channel Gtw Hythe,Commuting and travel,Fuel,Shell,,,5541,29/04/2016,10195|000798,Segment2_MTG,1,M,1,,,,Debit,SHELL CHANNEL GTW HYTHE,5541,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,SERVICE STATIONS ( WITH OR WITHOUT ANCILLARY SERVICES),Commuting and travel,Fuel,Commuting and travel,Fuel
10195,100028,10011530,28/11/2016,DPC,-43,OLIVIA BUCKBY,Transfers / Other,Bank Transfer,,,,,03/05/2016,10195|000806,Segment2_MTG,1,M,1,,,,Debit,OLIVIA BUCKBY,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,17995483,FortNightly,7995,23/04/2016,10195|000774,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,DPC,550,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,17995492,FirstDayOfType,,02/08/2016,10195|001047,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-44.97,HALFORDS 0590 GRAVESEND,Automotive,Garages and parts,Halfords,,,5940,09/08/2016,10195|001063,Segment2_MTG,1,M,1,,,,Debit,HALFORDS 0590 GRAVESEND,5940,Entertainment,Shopping (Discretionary)|Bikes and Accessories,BICYCLE SHOPS – SALES AND SERVICE,Shopping (Discretionary),Bikes and Accessories,Automotive,Garages and parts
10195,100028,10011530,28/11/2016,POS -,-8.98,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,17995503,Monthly,5735,04/05/2016,10195|000810,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,04/08/2016,10195|001051,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,17995521,Monthly,,11/08/2016,10195|001067,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10011530,28/11/2016,DPC,504.45,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,08/08/2016,10195|001059,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,DPC,500,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,12/08/2016,10195|001075,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-39.1,BRITISH GAS SERV,Utilities,Energy Providers,British Gas,17995513,FirstWorkingDay,,01/08/2016,10195|001043,Segment2_MTG,1,M,1,,,,Debit,BRITISH GAS SERV,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10011530,28/11/2016,POS -,-20,MID KENT GOLF CLUB GRAVESEND,Entertainment,Sporting General,,,,7992,07/08/2016,10195|001055,Segment2_MTG,1,M,1,,,,Debit,MID KENT GOLF CLUB GRAVESEND,7992,Entertainment,Entertainment|Sporting General,GOLF COURSES – PUBLIC,Entertainment,Sporting General,Entertainment,Sporting General
10195,100028,10011530,28/11/2016,POS -,-18.6,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,11/08/2016,10195|001071,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-5.2,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,15/08/2016,10195|001079,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,INT TO,0.01,21AUG GRS 46145370,Interest,Bank Interest Accrual,,17995498,Monthly,,22/08/2016,10195|001095,Segment2_MTG,1,M,1,,,,Credit,21AUG GRS 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Interest,Bank Interest Accrual
10195,100028,10011530,28/11/2016,POS -,-16.13,CO-OP GROUP FOOD RETAI CHATHAM,Shopping (Household Essentials),General Groceries,Co-op,,,5411,08/01/2016,10195|000491,Segment2_MTG,1,M,1,,,,Debit,CO-OP GROUP FOOD RETAI CHATHAM,5411,Grocery Stores and Supermarkets,Shopping (Household Essentials)|General Groceries,GROCERY STORES,Shopping (Household Essentials),General Groceries,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-130.4,CHESSINGTON WORLD OF ADVENTURES,Entertainment,Days Out,Chessington World of Adventures,,,7991,16/08/2016,10195|001083,Segment2_MTG,1,M,1,,,,Debit,CHESSINGTON WORLD OF ADVENTURES,7991,Entertainment,Entertainment|Days Out,TOURIST ATTRACTIONS AND EXHIBITS,Entertainment,Days Out,Entertainment,Days Out
10195,100028,10011530,28/11/2016,POS -,-26.99,Amazon EU Slough,Amazon All,Amazon,,,,5969,10/01/2016,10195|000495,Segment2_MTG,1,M,1,,,,Debit,AMAZON EU SLOUGH,5969,Shopping Home Products,Services|,DIRECT MARKETING – NOT ELSEWHERE CLASSIFIED,Services,,Amazon All,Amazon
10195,100028,10011530,28/11/2016,POS -,-18.04,DISNEY STORE STRATFORD STRATFORD,Shopping (Discretionary),Toy Stores,Disney Store,,,5947,19/08/2016,10195|001091,Segment2_MTG,1,M,1,,,,Debit,DISNEY STORE STRATFORD STRATFORD,5947,Grocery Stores and Supermarkets,Shopping (Household Essentials)|Gifts Flowers and Parties,"CARD SHOPS, GIFT, NOVELTY, AND SOUVENIR SHOPS",Shopping (Household Essentials),Gifts Flowers and Parties,Shopping (Discretionary),Toy Stores
10195,100028,10011530,28/11/2016,POS -,-4,Amazon UK Retail AMAZON.CO.UK,Amazon All,Amazon,Amazon Retail,,,5969,13/01/2016,10195|000503,Segment2_MTG,1,M,1,,,,Debit,AMAZON UK RETAIL AMAZON.CO.UK,5969,Shopping Home Products,Services|,DIRECT MARKETING – NOT ELSEWHERE CLASSIFIED,Services,,Amazon All,Amazon
